Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1986-04-17 00:00:00-05:00,0.06334890575709447,0.06387677788734436,0.06334890575709447,0.06387677788734436,22003200,0.0,0.0
1986-04-18 00:00:00-05:00,0.06387679862986534,0.06387679862986534,0.06123682996033141,0.06176530942320824,21628800,0.0,0.0
1986-04-21 00:00:00-05:00,0.06176530942320824,0.06229318172487251,0.06018108535700286,0.06176530942320824,22924800,0.0,0.0
1986-04-22 00:00:00-05:00,0.0617653104374837,0.0617653104374837,0.06070895865559578,0.06070895865559578,15552000,0.0,0.0
1986-04-23 00:00:00-05:00,0.06070900608090314,0.06123687880360507,0.06018113335820121,0.06097294017672539,15609600,0.0,0.0
1986-04-24 00:00:00-05:00,0.06097290028464136,0.06809978680551157,0.06070896636150033,0.06704404205083847,62352000,0.0,0.0
1986-04-25 00:00:00-05:00,0.06757189930304545,0.07417091196947216,0.06757189930304545,0.07126761227846146,85795200,0.0,0.0
1986-04-28 00:00:00-04:00,0.07126761364445681,0.0723233581830502,0.0707391342139848,0.07179548591375351,28886400,0.0,0.0
1986-04-29 00:00:00-04:00,0.07179547638295936,0.07179547638295936,0.06915550822575428,0.06968338042497635,30326400,0.0,0.0
1986-04-30 00:00:00-04:00,0.06968343700729451,0.07021130963514437,0.0665162012401954,0.06809981912374496,30902400,0.0,0.0
1986-05-01 00:00:00-04:00,0.06809978680551157,0.06809978680551157,0.06598829729616537,0.06704404205083847,54345600,0.0,0.0
1986-05-02 00:00:00-04:00,0.06704404205083847,0.06809978680551157,0.06651616967350192,0.06704404205083847,20246400,0.0,0.0
1986-05-05 00:00:00-04:00,0.0670440182537746,0.0670440182537746,0.06651614606380463,0.06651614606380463,3254400,0.0,0.0
1986-05-06 00:00:00-04:00,0.06704404205083847,0.06809978680551157,0.06704404205083847,0.06704404205083847,9734400,0.0,0.0
1986-05-07 00:00:00-04:00,0.06704404205083847,0.06757191442817502,0.06598829729616537,0.06704404205083847,5155200,0.0,0.0
1986-05-08 00:00:00-04:00,0.06704403590659022,0.06757190823554993,0.06651616357763052,0.06757190823554993,3542400,0.0,0.0
1986-05-09 00:00:00-04:00,0.06757191442817502,0.06757191442817502,0.06704404205083847,0.06704404205083847,6076800,0.0,0.0
1986-05-12 00:00:00-04:00,0.06704403590659022,0.06915552522242904,0.06704403590659022,0.06757190823554993,10483200,0.0,0.0
1986-05-13 00:00:00-04:00,0.06757194649589511,0.06862769175159482,0.06757194649589511,0.06809981912374496,3830400,0.0,0.0
1986-05-14 00:00:00-04:00,0.06809978056450963,0.06809978056450963,0.06757190823554993,0.06757190823554993,9302400,0.0,0.0
1986-05-15 00:00:00-04:00,0.06757190823554993,0.06862765289346934,0.06757190823554993,0.06757190823554993,3801600,0.0,0.0
1986-05-16 00:00:00-04:00,0.06757194649589511,0.06968343700729451,0.06757194649589511,0.06809981912374496,11952000,0.0,0.0
1986-05-19 00:00:00-04:00,0.06809978680551157,0.06809978680551157,0.06651616967350192,0.06704404205083847,11001600,0.0,0.0
1986-05-20 00:00:00-04:00,0.0670440182537746,0.0670440182537746,0.06598827387383466,0.06651614606380463,61977600,0.0,0.0
1986-05-21 00:00:00-04:00,0.06651615826802709,0.06704403055484978,0.06546041369438171,0.06546041369438171,8092800,0.0,0.0
1986-05-22 00:00:00-04:00,0.06546041369438171,0.0659882859812044,0.06546041369438171,0.06546041369438171,4406400,0.0,0.0
1986-05-23 00:00:00-04:00,0.06546041369438171,0.06651615826802709,0.06546041369438171,0.06546041369438171,4089600,0.0,0.0
1986-05-27 00:00:00-04:00,0.0654604189197111,0.06757190823554993,0.0654604189197111,0.06757190823554993,13881600,0.0,0.0
1986-05-28 00:00:00-04:00,0.06757189162808806,0.06968338042497635,0.06757189162808806,0.06968338042497635,15523200,0.0,0.0
1986-05-29 00:00:00-04:00,0.06968338833976107,0.07232335679681927,0.06915551608058217,0.07126761227846146,45676800,0.0,0.0
1986-05-30 00:00:00-04:00,0.07179551293479401,0.07496274774259827,0.07179551293479401,0.07390700280666351,27072000,0.0,0.0
1986-06-02 00:00:00-04:00,0.0739069749909403,0.0739069749909403,0.07179548591375351,0.07179548591375351,19728000,0.0,0.0
1986-06-03 00:00:00-04:00,0.07179548591375351,0.07179548591375351,0.0707391342139848,0.07179548591375351,5011200,0.0,0.0
1986-06-04 00:00:00-04:00,0.07179548453764036,0.07232335679681927,0.07073913285811888,0.07126761227846146,4723200,0.0,0.0
1986-06-05 00:00:00-04:00,0.07126760030687136,0.07232334464788437,0.07073912097530317,0.07232334464788437,13708800,0.0,0.0
1986-06-06 00:00:00-04:00,0.07232334464788437,0.07232334464788437,0.07126760030687136,0.07232334464788437,3427200,0.0,0.0
1986-06-09 00:00:00-04:00,0.07232337824782069,0.07232337824782069,0.06915553659200668,0.06915553659200668,12672000,0.0,0.0
1986-06-10 00:00:00-04:00,0.06915553659200668,0.06915553659200668,0.0680997917605166,0.06915553659200668,3427200,0.0,0.0
1986-06-11 00:00:00-04:00,0.06915553659200668,0.06915553659200668,0.0680997917605166,0.06915553659200668,2304000,0.0,0.0
1986-06-12 00:00:00-04:00,0.06915550701365447,0.06915550701365447,0.06598827387383466,0.06651614606380463,13708800,0.0,0.0
1986-06-13 00:00:00-04:00,0.06651614606380463,0.0670440182537746,0.06598827387383466,0.06651614606380463,7891200,0.0,0.0
1986-06-16 00:00:00-04:00,0.06651615211710211,0.06704402435511106,0.06546040764108423,0.06598827987909317,9590400,0.0,0.0
1986-06-17 00:00:00-04:00,0.06651616967350192,0.06809978680551157,0.06651616967350192,0.06704404205083847,13075200,0.0,0.0
1986-06-18 00:00:00-04:00,0.0670440182537746,0.0670440182537746,0.06546040168386469,0.06651614606380463,4348800,0.0,0.0
1986-06-19 00:00:00-04:00,0.06651615211710211,0.06704402435511106,0.06546040764108423,0.06598827987909317,8467200,0.0,0.0
1986-06-20 00:00:00-04:00,0.06598830800204494,0.06651618046502301,0.06598830800204494,0.06625224649906158,3801600,0.0,0.0
1986-06-23 00:00:00-04:00,0.06625223575036089,0.06704404205083847,0.06493255254149229,0.06704404205083847,46195200,0.0,0.0
1986-06-24 00:00:00-04:00,0.0670440182537746,0.06757189044374456,0.06598827387383466,0.06651614606380463,14572800,0.0,0.0
1986-06-25 00:00:00-04:00,0.06651615826802709,0.06704403055484978,0.06546041369438171,0.06546041369438171,15235200,0.0,0.0
1986-06-26 00:00:00-04:00,0.06546043121747026,0.065988303645599,0.06334894150495529,0.06334894150495529,19152000,0.0,0.0
1986-06-27 00:00:00-04:00,0.06334890272171703,0.0638767748266738,0.062293158511803476,0.06282103061676025,10396800,0.0,0.0
1986-06-30 00:00:00-04:00,0.06282105095564869,0.06651615688667038,0.06229317867978845,0.06493254005908966,62352000,0.0,0.0
1986-07-01 00:00:00-04:00,0.06493254005908966,0.06493254005908966,0.06440466778322941,0.06493254005908966,47577600,0.0,0.0
1986-07-02 00:00:00-04:00,0.06493254005908966,0.06493254005908966,0.06440466778322941,0.06493254005908966,52617600,0.0,0.0
1986-07-03 00:00:00-04:00,0.06546040764108423,0.06651615211710211,0.06546040764108423,0.06598827987909317,14140800,0.0,0.0
1986-07-07 00:00:00-04:00,0.065988303645599,0.065988303645599,0.06334894150495529,0.06334894150495529,14054400,0.0,0.0
1986-07-08 00:00:00-04:00,0.06334892632820106,0.06334892632820106,0.06123682996033141,0.06176530942320824,14256000,0.0,0.0
1986-07-09 00:00:00-04:00,0.06176531406837766,0.06176531406837766,0.058597472858936364,0.05912534520030022,46137600,0.0,0.0
1986-07-10 00:00:00-04:00,0.05912534886731372,0.05965322124141675,0.05490236987448954,0.057541731745004654,46886400,0.0,0.0
1986-07-11 00:00:00-04:00,0.057541728176208666,0.06018108988302791,0.057541728176208666,0.05912534520030022,17395200,0.0,0.0
1986-07-14 00:00:00-04:00,0.05754172482171288,0.059653214064075304,0.05754172482171288,0.05833353102207184,28598400,0.0,0.0
1986-07-15 00:00:00-04:00,0.05833353442272736,0.06018108988302791,0.057541728176208666,0.05912534520030022,13190400,0.0,0.0
1986-07-16 00:00:00-04:00,0.059653197180863995,0.06123681366443633,0.059653197180863995,0.06123681366443634,9360000,0.0,0.0
1986-07-17 00:00:00-04:00,0.061236812960754956,0.0622931644320488,0.06070894080563004,0.0622931644320488,6940800,0.0,0.0
1986-07-18 00:00:00-04:00,0.062293158511803476,0.06334890272171703,0.06070893503594686,0.06282103061676025,12326400,0.0,0.0
1986-07-21 00:00:00-04:00,0.06282103061676025,0.0638767748266738,0.06282103061676025,0.06282103061676025,3513600,0.0,0.0
1986-07-22 00:00:00-04:00,0.06282105095564869,0.06493254005908966,0.06282105095564869,0.06493254005908966,10512000,0.0,0.0
1986-07-23 00:00:00-04:00,0.06493255878934152,0.065988303645599,0.06334894150495529,0.06334894150495529,20793600,0.0,0.0
1986-07-24 00:00:00-04:00,0.06440466912073634,0.06651615826802709,0.06440466912073634,0.06546041369438171,14140800,0.0,0.0
1986-07-25 00:00:00-04:00,0.06546040764108423,0.06651615211710211,0.06546040764108423,0.06598827987909317,20448000,0.0,0.0
1986-07-28 00:00:00-04:00,0.06598832138684942,0.06598832138684942,0.06440470367670059,0.06440470367670059,11808000,0.0,0.0
1986-07-29 00:00:00-04:00,0.06440464693163057,0.06493251903658735,0.061765286406846705,0.06282103061676025,14054400,0.0,0.0
1986-07-30 00:00:00-04:00,0.0628210550581491,0.0628210550581491,0.05859746941426497,0.06070895865559578,26409600,0.0,0.0
1986-07-31 00:00:00-04:00,0.060708957319014684,0.061236829617725634,0.060181085020303726,0.060181085020303726,15638400,0.0,0.0
1986-08-01 00:00:00-04:00,0.06018107991363974,0.0607089521675581,0.059125335405803,0.059653207659721375,12902400,0.0,0.0
1986-08-04 00:00:00-04:00,0.05965320765972137,0.05965320765972137,0.05806959089796627,0.059653207659721375,12441600,0.0,0.0
1986-08-05 00:00:00-04:00,0.05965321754166406,0.06018108988302791,0.05912534520030021,0.05912534520030022,2822400,0.0,0.0
1986-08-06 00:00:00-04:00,0.05912534013586634,0.05965321243201481,0.05754172324742091,0.058597467839717865,18316800,0.0,0.0
1986-08-07 00:00:00-04:00,0.05859747024755547,0.059125342565394826,0.05754172561187676,0.05806959792971611,3657600,0.0,0.0
1986-08-08 00:00:00-04:00,0.05806959554356939,0.05965321243201481,0.05806959554356939,0.058597467839717865,4147200,0.0,0.0
1986-08-11 00:00:00-04:00,0.059653214034930374,0.06123683096592848,0.059653214034930374,0.06070895865559578,7948800,0.0,0.0
1986-08-12 00:00:00-04:00,0.06070894080563004,0.0622931644320488,0.06070894080563004,0.0622931644320488,9993600,0.0,0.0
1986-08-13 00:00:00-04:00,0.062293158511803476,0.06282103061676025,0.061765286406846705,0.06282103061676025,6883200,0.0,0.0
1986-08-14 00:00:00-04:00,0.06282108596655178,0.0649325762467502,0.06282108596655178,0.06440470367670059,20131200,0.0,0.0
1986-08-15 00:00:00-04:00,0.06440469453069463,0.06493256702578191,0.06387682203560734,0.06466863304376602,6105600,0.0,0.0
1986-08-18 00:00:00-04:00,0.06466858834824538,0.06493252214784413,0.06387677788734436,0.06387677788734436,12787200,0.0,0.0
1986-08-19 00:00:00-04:00,0.06387677788734436,0.06414071621799548,0.06282103362684457,0.06387677788734436,20390400,0.0,0.0
1986-08-20 00:00:00-04:00,0.06387681393308403,0.06387681393308403,0.06334894150495529,0.06334894150495529,20764800,0.0,0.0
1986-08-21 00:00:00-04:00,0.06334894150495529,0.06440468636121278,0.06334894150495529,0.06334894150495529,49536000,0.0,0.0
1986-08-22 00:00:00-04:00,0.06334890874229865,0.06387678089742356,0.061236812960754956,0.0622931644320488,5760000,0.0,0.0
1986-08-25 00:00:00-04:00,0.0622931644320488,0.0622931644320488,0.061236812960754956,0.0622931644320488,2419200,0.0,0.0
1986-08-26 00:00:00-04:00,0.06229318172487251,0.06229318172487251,0.06176530942320824,0.06176530942320824,10857600,0.0,0.0
1986-08-27 00:00:00-04:00,0.06176530942320824,0.06229318172487251,0.06123682996033141,0.06176530942320824,9532800,0.0,0.0
1986-08-28 00:00:00-04:00,0.06176530942320824,0.06229318172487251,0.06176530942320824,0.06176530942320824,3427200,0.0,0.0
1986-08-29 00:00:00-04:00,0.06176530907764574,0.0622931813763567,0.05912534042288182,0.060181085020303726,25430400,0.0,0.0
1986-09-02 00:00:00-04:00,0.06018108472816329,0.06018108472816329,0.05780565712996826,0.058597467839717865,5212800,0.0,0.0
1986-09-03 00:00:00-04:00,0.058069614217383034,0.058069614217383034,0.0554302518878842,0.057013869285583496,18316800,0.0,0.0
1986-09-04 00:00:00-04:00,0.05806959615034575,0.06176530942320824,0.05806959615034575,0.06176530942320824,39427200,0.0,0.0
1986-09-05 00:00:00-04:00,0.06176534082645257,0.06440470367670059,0.06123686109488172,0.06440470367670059,26352000,0.0,0.0
1986-09-08 00:00:00-04:00,0.06440465001759425,0.06493252214784413,0.06387677788734436,0.06387677788734436,9619200,0.0,0.0
1986-09-09 00:00:00-04:00,0.06387679550736917,0.06651615688667038,0.06387679550736917,0.06493254005908966,37526400,0.0,0.0
1986-09-10 00:00:00-04:00,0.06493252214784413,0.06546039427809403,0.06387677788734436,0.06387677788734436,10886400,0.0,0.0
1986-09-11 00:00:00-04:00,0.06387678163144121,0.064404653792632,0.06123681366443633,0.06123681366443634,35654400,0.0,0.0
1986-09-12 00:00:00-04:00,0.061236824421476474,0.061765303836552474,0.05965320765972137,0.059653207659721375,24451200,0.0,0.0
1986-09-15 00:00:00-04:00,0.059653214034930374,0.06070895865559578,0.05859746941426497,0.06070895865559578,22492800,0.0,0.0
1986-09-16 00:00:00-04:00,0.06070895865559578,0.06123683096592848,0.059653214034930374,0.06070895865559578,5184000,0.0,0.0
1986-09-17 00:00:00-04:00,0.06070894080563004,0.06334890874229865,0.06018106865050511,0.0622931644320488,8035200,0.0,0.0
1986-09-18 00:00:00-04:00,0.062293158511803476,0.0638767748266738,0.062293158511803476,0.06282103061676025,5356800,0.0,0.0
1986-09-19 00:00:00-04:00,0.06282103061676025,0.06334890272171703,0.062293158511803476,0.06282103061676025,2505600,0.0,0.0
1986-09-22 00:00:00-04:00,0.06282103658717372,0.06282103658717372,0.0622931644320488,0.0622931644320488,4492800,0.0,0.0
1986-09-23 00:00:00-04:00,0.062293196648697806,0.06387681393308403,0.062293196648697806,0.06334894150495529,5961600,0.0,0.0
1986-09-24 00:00:00-04:00,0.06334895246685826,0.06334895246685826,0.06229320742791465,0.0625571459531784,4780800,0.0,0.0
1986-09-25 00:00:00-04:00,0.06255710349399057,0.06282103730905965,0.06123681366443633,0.06123681366443634,5155200,0.0,0.0
1986-09-26 00:00:00-04:00,0.06123681366443633,0.06176529298667809,0.06070894150324555,0.06123681366443634,2332800,0.0,0.0
1986-09-29 00:00:00-04:00,0.061236824421476474,0.061236824421476474,0.05965320765972137,0.059653207659721375,6192000,0.0,0.0
1986-09-30 00:00:00-04:00,0.05965320765972137,0.0607089521675581,0.05965320765972137,0.059653207659721375,5184000,0.0,0.0
1986-10-01 00:00:00-04:00,0.05965321754166406,0.06070896222439175,0.05806960051757252,0.05912534520030022,32428800,0.0,0.0
1986-10-02 00:00:00-04:00,0.05912534520030021,0.06018108988302791,0.058597472858936364,0.05912534520030022,22723200,0.0,0.0
1986-10-03 00:00:00-04:00,0.059125335405803,0.06018107991363974,0.059125335405803,0.059653207659721375,14716800,0.0,0.0
1986-10-06 00:00:00-04:00,0.06123686109488172,0.06546044881679981,0.06123686109488172,0.06440470367670059,85334400,0.0,0.0
1986-10-07 00:00:00-04:00,0.06440466756139582,0.06704402893160608,0.06440466756139582,0.06572435051202774,59788800,0.0,0.0
1986-10-08 00:00:00-04:00,0.06572435734971799,0.06836371446346245,0.0649325465907514,0.06757190823554993,119606400,0.0,0.0
1986-10-09 00:00:00-04:00,0.06757189162808806,0.07126760418373727,0.06757189162808806,0.06968338042497635,92563200,0.0,0.0
1986-10-10 00:00:00-04:00,0.0696834207949923,0.07443488050177062,0.06862767578491857,0.07285126298666,76752000,0.0,0.0
1986-10-13 00:00:00-04:00,0.07285122078140349,0.07285122078140349,0.06968338042497635,0.06968338042497635,27129600,0.0,0.0
1986-10-14 00:00:00-04:00,0.07021127026487096,0.0712676220898196,0.07021127026487096,0.07073914259672165,12873600,0.0,0.0
1986-10-15 00:00:00-04:00,0.07073916083745542,0.0744348752746309,0.07073916083745542,0.07390700280666351,63532800,0.0,0.0
1986-10-16 00:00:00-04:00,0.07390700280666351,0.0744348752746309,0.07337913033869614,0.07390700280666351,21859200,0.0,0.0
1986-10-17 00:00:00-04:00,0.07390697837173477,0.07654633530789923,0.07390697837173477,0.07601846754550934,124444800,0.0,0.0
1986-10-20 00:00:00-04:00,0.07601847337791165,0.07760208584868909,0.0744348563760801,0.07654634118080139,43545600,0.0,0.0
1986-10-21 00:00:00-04:00,0.07707423279924681,0.07971359044313431,0.07707423279924681,0.07971359044313431,112377600,0.0,0.0
1986-10-22 00:00:00-04:00,0.07971359044313431,0.08050540136114452,0.07918572253920078,0.07971359044313431,54576000,0.0,0.0
1986-10-23 00:00:00-04:00,0.07971359044313431,0.08024146740917776,0.07892178858723402,0.07971359044313431,70444800,0.0,0.0
1986-10-24 00:00:00-04:00,0.0797135846735694,0.0797135846735694,0.07707422722071515,0.07918571680784225,101376000,0.0,0.0
1986-10-27 00:00:00-05:00,0.07971356094767636,0.08182566612958907,0.07971356094767636,0.08182566612958908,125654400,0.0,0.0
1986-10-28 00:00:00-05:00,0.08182568483899925,0.08499291900118343,0.08182568483899925,0.08367323130369186,142646400,0.0,0.0
1986-10-29 00:00:00-05:00,0.0836732537402694,0.08393719678780796,0.08024147758193619,0.08129782974720001,53222400,0.0,0.0
1986-10-30 00:00:00-05:00,0.08129782132967578,0.0839371880970054,0.08076995341347595,0.08288144320249557,44380800,0.0,0.0
1986-10-31 00:00:00-05:00,0.08288141060892153,0.08393715508825397,0.08129778935886955,0.08182566612958908,63734400,0.0,0.0
1986-11-03 00:00:00-05:00,0.08235351302068394,0.08393713387042444,0.08235351302068394,0.08340925723314285,42192000,0.0,0.0
1986-11-04 00:00:00-05:00,0.08340925889387618,0.08657649159431458,0.08340925889387618,0.08657649159431458,54403200,0.0,0.0
1986-11-05 00:00:00-05:00,0.08657655161023331,0.09238376061205036,0.08604867459651058,0.09185588359832764,45100800,0.0,0.0
1986-11-06 00:00:00-05:00,0.09185583712308794,0.0960788148477754,0.09132796943855509,0.09396732598543167,72576000,0.0,0.0
1986-11-07 00:00:00-05:00,0.09396729752304131,0.09449517410978822,0.09185580930026052,0.09343942999839783,44323200,0.0,0.0
1986-11-10 00:00:00-05:00,0.09343947356271205,0.09343947356271205,0.0892158789249496,0.08974375575780869,28684800,0.0,0.0
1986-11-11 00:00:00-05:00,0.0902722030878067,0.09132794726262651,0.0902722030878067,0.0902722030878067,11894400,0.0,0.0
1986-11-12 00:00:00-05:00,0.0902722030878067,0.09238369143744632,0.08921584268991681,0.0902722030878067,34156800,0.0,0.0
1986-11-13 00:00:00-05:00,0.09027224758228292,0.0908001153988227,0.0886880188471813,0.0889519527554512,30211200,0.0,0.0
1986-11-14 00:00:00-05:00,0.08895194503957388,0.08974375575780869,0.08710438971772856,0.08974375575780869,18720000,0.0,0.0
1986-11-17 00:00:00-05:00,0.0897437193083787,0.09132794726262651,0.08868797513355889,0.0902722030878067,24307200,0.0,0.0
1986-11-18 00:00:00-05:00,0.0902722363558155,0.09080010410670841,0.08552077412605286,0.08552077412605286,59673600,0.0,0.0
1986-11-19 00:00:00-05:00,0.08552075321812172,0.08921585375732376,0.08552075321812172,0.08868798613548279,48729600,0.0,0.0
1986-11-20 00:00:00-05:00,0.0886879979118336,0.09555093944072723,0.0886879979118336,0.09555093944072723,98179200,0.0,0.0
1986-11-21 00:00:00-05:00,0.09607878093376256,0.09977449683051214,0.09607878093376256,0.09871813654899597,91065600,0.0,0.0
1986-11-24 00:00:00-05:00,0.09871818575077371,0.10716474958960627,0.09555095199666219,0.1066368818283081,173836800,0.0,0.0
1986-11-25 00:00:00-05:00,0.10663685497769697,0.10822046692495364,0.10610897828720793,0.10769259929656982,95788800,0.0,0.0
1986-11-26 00:00:00-05:00,0.10769262641301193,0.10822049417431011,0.10663688182830809,0.1066368818283081,38793600,0.0,0.0
1986-11-28 00:00:00-05:00,0.10663687477521826,0.10716474250160263,0.1039975180190826,0.10505325347185135,41328000,0.0,0.0
1986-12-01 00:00:00-05:00,0.10505320818579438,0.10558108474673002,0.10241385256742509,0.10294172912836075,40291200,0.0,0.0
1986-12-02 00:00:00-05:00,0.10346967726945877,0.10558116703464966,0.10346967726945877,0.10346967726945877,28771200,0.0,0.0
1986-12-03 00:00:00-05:00,0.10346964771550816,0.10452539229655215,0.10241390313446418,0.1026778370141983,35164800,0.0,0.0
1986-12-04 00:00:00-05:00,0.10267783362312728,0.10505325658649792,0.10188603201007518,0.10399752110242844,42508800,0.0,0.0
1986-12-05 00:00:00-05:00,0.10399755424181152,0.10452542215205421,0.10346967726945877,0.10346967726945877,107510400,0.0,0.0
1986-12-08 00:00:00-05:00,0.10346960711038201,0.10452535127711472,0.10083025122460218,0.10241386294364929,22665600,0.0,0.0
1986-12-09 00:00:00-05:00,0.10241389427506485,0.10294177105097616,0.1013581497853489,0.10188602656126022,16099200,0.0,0.0
1986-12-10 00:00:00-05:00,0.10188603537499591,0.1029417799560399,0.10083029079395192,0.1026778370141983,27590400,0.0,0.0
1986-12-11 00:00:00-05:00,0.10267786634198467,0.10399755424181152,0.10241393238686332,0.10346967726945877,11635200,0.0,0.0
1986-12-12 00:00:00-05:00,0.10346966390310507,0.10346966390310507,0.09977456182241438,0.0997745618224144,25286400,0.0,0.0
1986-12-15 00:00:00-05:00,0.09977455610494586,0.100302423916749,0.09555096113871905,0.09713458269834518,50774400,0.0,0.0
1986-12-16 00:00:00-05:00,0.0976624530811214,0.09977455873152032,0.0976624530811214,0.09819032996892929,77299200,0.0,0.0
1986-12-17 00:00:00-05:00,0.09819031775615701,0.09977454632170393,0.09819031775615701,0.0992460623383522,23356800,0.0,0.0
1986-12-18 00:00:00-05:00,0.09924608063063431,0.10030243256872864,0.09871820371118872,0.10003849864006042,12672000,0.0,0.0
1986-12-19 00:00:00-05:00,0.10030237461018388,0.10346960711038201,0.10030237461018388,0.10241386294364929,56592000,0.0,0.0
1986-12-22 00:00:00-05:00,0.10241393238686332,0.10452542215205421,0.10241393238686332,0.10346967726945877,18316800,0.0,0.0
1986-12-23 00:00:00-05:00,0.10346963538136578,0.1045253798365593,0.10346963538136578,0.1045253798365593,23788800,0.0,0.0
1986-12-24 00:00:00-05:00,0.10452534698190238,0.10452534698190238,0.10399747945127939,0.10426141321659088,7027200,0.0,0.0
1986-12-26 00:00:00-05:00,0.10426145497344581,0.10505325658649792,0.10399752110242845,0.10399752110242844,3715200,0.0,0.0
1986-12-29 00:00:00-05:00,0.10399754080726595,0.10505327649136996,0.09977456182241438,0.0997745618224144,41702400,0.0,0.0
1986-12-30 00:00:00-05:00,0.09977458643806181,0.10135819941702397,0.09871822520782769,0.1008303314447403,25401600,0.0,0.0
1986-12-31 00:00:00-05:00,0.10083028207154428,0.10346963876478078,0.10083028207154428,0.10188602656126022,23356800,0.0,0.0
1987-01-02 00:00:00-05:00,0.10188607645141877,0.10294182145809726,0.10030245441034549,0.1008303314447403,12643200,0.0,0.0
1987-01-05 00:00:00-05:00,0.10083029114349072,0.10769262641301193,0.10030241432008505,0.1066368818283081,48499200,0.0,0.0
1987-01-06 00:00:00-05:00,0.10663684621359541,0.10874833467780542,0.10610896956649067,0.10822045803070068,40032000,0.0,0.0
1987-01-07 00:00:00-05:00,0.10822052975381288,0.11402773857116699,0.10822052975381288,0.11402773857116699,60998400,0.0,0.0
1987-01-08 00:00:00-05:00,0.11455556812977523,0.11877916266557666,0.11455556812977523,0.11772280186414719,61488000,0.0,0.0
1987-01-09 00:00:00-05:00,0.1177228056328827,0.12300214491581898,0.11719493785797547,0.12247426807880402,63705600,0.0,0.0
1987-01-12 00:00:00-05:00,0.12247420213105623,0.13144863819227037,0.12141845808761244,0.1303928941488266,128793600,0.0,0.0
1987-01-13 00:00:00-05:00,0.12933721539315537,0.12933721539315537,0.12458575310723896,0.12669724225997925,76320000,0.0,0.0
1987-01-14 00:00:00-05:00,0.12669724225997925,0.12722511001711062,0.12405787628800018,0.12669724225997925,69465600,0.0,0.0
1987-01-15 00:00:00-05:00,0.12669718194975557,0.13672735328086652,0.12669718194975557,0.13356012105941772,117014400,0.0,0.0
